--- output from CoordGen8
Specimen ID 	LM1_X 	LM1_Y 	LM2_X 	LM2_Y 	LM3_X 	LM3_Y 	LM4_X 	LM4_Y 	LM5_X 	LM5_Y 	LM6_X 	LM6_Y 	LM7_X 	LM7_Y 	LM8_X 	LM8_Y 	LM9_X 	LM9_Y 	LM10_X 	LM10_Y 	Centroid_Size
DIPalp95_d_3.jpg	0.113758	 0.306731	 -0.0891069	 0.310067	 0.00829695	 -0.0789474	 0.209155	 0.14022	 0.0958009	 0.130471	 0.276741	 -0.263235	 -0.0815414	 0.129151	 -0.238974	 0.137993	 -0.308768	 -0.301257	 0.0146387	 -0.511193	 621.507	  
DIPalp95_d_4.jpg	0.0808349	 0.301376	 -0.0993729	 0.316667	 0.0067798	 -0.074798	 0.264679	 0.118856	 0.0802976	 0.123157	 0.282415	 -0.30238	 -0.0850197	 0.142047	 -0.24982	 0.147928	 -0.287366	 -0.294547	 0.00657269	 -0.478306	 619.279	  
DIPalp95_d_5.jpg	0.1076	 0.319903	 -0.1052	 0.32161	 -0.00372367	 -0.0790891	 0.257051	 0.123052	 0.100841	 0.119157	 0.274327	 -0.290702	 -0.101621	 0.12593	 -0.250967	 0.121979	 -0.290213	 -0.277592	 0.011905	 -0.484249	 582.686	  
DIPalp96_d_1.jpg	0.0794926	 0.373916	 -0.0895074	 0.376133	 -0.00476823	 0.131305	 0.189489	 0.0670092	 0.0668573	 0.0606436	 0.249186	 -0.271864	 -0.0625988	 0.0563823	 -0.18184	 0.0645769	 -0.211821	 -0.280712	 -0.0344895	 -0.57739	 1154.72	  
DIPalp96_d_2.jpg	0.0902696	 0.38903	 -0.0874772	 0.395845	 0.0100824	 0.138	 0.192186	 0.0410847	 0.065482	 0.0460875	 0.226308	 -0.28531	 -0.0703445	 0.0518368	 -0.201602	 0.0567576	 -0.226225	 -0.295291	 0.00131985	 -0.53804	 1098	  
DIPalp96_d_3.jpg	0.100364	 0.38374	 -0.105794	 0.395908	 0.00657273	 0.0934497	 0.217427	 0.0391921	 0.0815737	 0.0438412	 0.244237	 -0.25318	 -0.0993282	 0.046964	 -0.214647	 0.0539783	 -0.222742	 -0.242313	 -0.00766224	 -0.561581	 978.426	  
DIPalp96_d_4.jpg	0.0795146	 0.411952	 -0.0913294	 0.405986	 -0.00937075	 0.0657633	 0.19893	 0.058007	 0.0626145	 0.0551041	 0.20906	 -0.292099	 -0.0690964	 0.0606406	 -0.177449	 0.0644868	 -0.193578	 -0.270878	 -0.00929533	 -0.558963	 1070.9	  
DIPalp96_d_5.jpg	0.0903586	 0.380326	 -0.0705101	 0.389492	 0.0216048	 0.123853	 0.152913	 0.0535382	 0.056358	 0.057014	 0.233383	 -0.302078	 -0.0677937	 0.0609572	 -0.204668	 0.0743173	 -0.234724	 -0.287708	 0.0230776	 -0.549713	 1086.95	  
DIPalpH15_49_d_1.jpg	0.0806936	 0.322425	 -0.0861946	 0.327354	 0.00739915	 -0.00766243	 0.252519	 0.11582	 0.0820027	 0.120856	 0.238597	 -0.294091	 -0.0577826	 0.121354	 -0.24996	 0.130661	 -0.267357	 -0.335431	 8.25138e-05	 -0.501286	 551.027	  
DIPalpH15_49_d_2.jpg	0.0845405	 0.353583	 -0.0658665	 0.368249	 0.0129506	 0.0685999	 0.229318	 0.0897366	 0.0537817	 0.0903902	 0.208987	 -0.319255	 -0.0637647	 0.0908278	 -0.253395	 0.0946684	 -0.225163	 -0.320773	 0.0186105	 -0.516027	 638.041	  
DIPalpH15_49_d_3.jpg	0.083984	 0.352246	 -0.0790412	 0.354862	 0.00334507	 0.0158651	 0.254372	 0.101423	 0.0684219	 0.101603	 0.217702	 -0.282217	 -0.0670265	 0.0999622	 -0.251347	 0.100083	 -0.221988	 -0.307143	 -0.008422	 -0.536686	 613.446	  
DIPalpH15_49_d_4.jpg	0.0745035	 0.369077	 -0.0736922	 0.367885	 0.00206708	 0.0680917	 0.250334	 0.0871015	 0.068831	 0.0773152	 0.224333	 -0.310229	 -0.0652058	 0.0859522	 -0.240516	 0.0858448	 -0.227711	 -0.341038	 -0.0129435	 -0.490001	 627.564	  
DIPalpH15_49_d_5.jpg	0.0797912	 0.350634	 -0.093344	 0.351642	 -0.0311441	 0.0170549	 0.265479	 0.0899799	 0.0736483	 0.102258	 0.228063	 -0.284175	 -0.0697373	 0.106262	 -0.22627	 0.113864	 -0.203671	 -0.304651	 -0.0228149	 -0.542868	 676.378	  
DIPcom1_d_1.jpg	0.0486279	 0.466784	 -0.0606346	 0.459776	 -0.000409821	 -0.0437612	 0.218211	 0.00915606	 0.081727	 0.00610541	 0.226246	 -0.203267	 -0.0749513	 0.0171091	 -0.212105	 0.0206963	 -0.210695	 -0.205807	 -0.0160158	 -0.526791	 749.448	  
DIPcom1_d_2.jpg	0.0459144	 0.417328	 -0.0622507	 0.42192	 -0.00388092	 -0.013794	 0.231859	 0.0106405	 0.0594792	 0.0171701	 0.319294	 -0.184003	 -0.0710084	 0.0262776	 -0.216303	 0.03923	 -0.264603	 -0.205176	 -0.0385001	 -0.529593	 795.224	  
DIPcom1_d_3.jpg	0.0550632	 0.391008	 -0.0552206	 0.396719	 0.00423255	 -0.0312773	 0.233398	 0.0055052	 0.0508035	 0.0247461	 0.325456	 -0.13844	 -0.0620291	 0.0329772	 -0.224254	 0.0358592	 -0.332107	 -0.163712	 0.00465813	 -0.553385	 789.118	  
DIPcom1_d_4.jpg	0.0566413	 0.421853	 -0.0645201	 0.417533	 0.00522723	 0.0445838	 0.229623	 0.0198883	 0.0835876	 0.0100431	 0.271654	 -0.235985	 -0.0854982	 0.0238325	 -0.243059	 0.0258046	 -0.248789	 -0.198829	 -0.00486681	 -0.528726	 685.396	  
DIPcom1_d_5.jpg	0.0673791	 0.426512	 -0.0644631	 0.417089	 0.0234985	 0.0270677	 0.224443	 0.0141332	 0.0948131	 0.0103864	 0.215933	 -0.175457	 -0.0687515	 0.0185595	 -0.245882	 0.0254815	 -0.268899	 -0.199651	 0.0219294	 -0.564121	 734.012	  
DIPcom2_d_1.jpg	0.0571869	 0.426477	 -0.0721852	 0.427565	 -0.0115397	 -0.0535038	 0.253961	 0.0151154	 0.107803	 0.0348274	 0.273295	 -0.249971	 -0.103262	 0.0289009	 -0.2587	 0.0440702	 -0.249939	 -0.196283	 0.00338062	 -0.477199	 649.267	  
DIPcom2_d_2.jpg	0.0846227	 0.450416	 -0.0652508	 0.445794	 0.0317052	 0.0420382	 0.200393	 -0.00949327	 0.0868349	 -0.00164476	 0.192115	 -0.168637	 -0.0793557	 0.0112396	 -0.224405	 0.010304	 -0.24899	 -0.235947	 0.0223308	 -0.54407	 593.889	  
DIPcom2_d_3.jpg	0.0599906	 0.411684	 -0.0848722	 0.413367	 -0.00381967	 0.0387814	 0.23406	 0.0360178	 0.0922473	 0.0376653	 0.250163	 -0.284436	 -0.0892125	 0.0397734	 -0.22794	 0.0444353	 -0.230917	 -0.211743	 0.000299741	 -0.525545	 655.748	  
DIPcom2_d_4.jpg	0.0682226	 0.409092	 -0.0749168	 0.408756	 -0.0107443	 -0.0261273	 0.251579	 0.0165895	 0.09297	 0.03025	 0.27175	 -0.206493	 -0.0937089	 0.0452477	 -0.255092	 0.0448683	 -0.251747	 -0.183868	 0.00168668	 -0.538315	 712.59	  
DIPcom2_d_5.jpg	0.072628	 0.434378	 -0.0742636	 0.437722	 -0.0153688	 0.0631007	 0.252359	 -0.0169475	 0.0668417	 -0.00541138	 0.265117	 -0.191494	 -0.088896	 0.00494883	 -0.229302	 0.0125983	 -0.223731	 -0.219561	 -0.025384	 -0.519335	 691.737	  
DIPcom3_d_1.jpg	0.0833979	 0.419243	 -0.0719633	 0.425113	 0.0111776	 0.0971582	 0.233004	 0.00825492	 0.0749172	 0.0142286	 0.217717	 -0.251837	 -0.0845323	 0.0202538	 -0.252262	 0.0238623	 -0.233582	 -0.240243	 0.0221257	 -0.516034	 733.251	  
DIPcom3_d_2.jpg	0.0893198	 0.432497	 -0.0803017	 0.438683	 0.00516817	 0.0780053	 0.23243	 0.000336278	 0.094207	 -0.00247425	 0.215469	 -0.209912	 -0.0828646	 0.014719	 -0.239545	 0.0154658	 -0.237623	 -0.259164	 0.00374039	 -0.508156	 542.536	  
DIPcom3_d_3.jpg	0.0939643	 0.450316	 -0.0606555	 0.454925	 0.0112965	 0.113594	 0.201091	 -0.0227406	 0.0790273	 -0.0226559	 0.215402	 -0.21333	 -0.0796734	 -0.00904151	 -0.247326	 -0.00210402	 -0.226408	 -0.261379	 0.0132821	 -0.487584	 770.265	  
DIPcom3_d_4.jpg	0.0614881	 0.433482	 -0.0985657	 0.425729	 -0.0014539	 0.0858432	 0.225558	 0.00549673	 0.0907985	 0.00470664	 0.235259	 -0.249838	 -0.0631727	 0.0157408	 -0.216482	 0.0224093	 -0.223376	 -0.205966	 -0.0100539	 -0.537603	 716.146	  
DIPcom3_d_5.jpg	0.081079	 0.419886	 -0.0872487	 0.42488	 -0.0153147	 0.0320112	 0.247908	 0.0226389	 0.0885657	 0.03114	 0.249237	 -0.246047	 -0.0869563	 0.032612	 -0.226657	 0.0337837	 -0.243359	 -0.249081	 -0.0072537	 -0.501824	 558.315	  
DIPcom4_d_1.jpg	0.0543818	 0.453675	 -0.0847679	 0.458158	 -0.0146705	 0.10132	 0.242391	 -0.0229332	 0.0926671	 -0.0235623	 0.209195	 -0.247064	 -0.0633597	 -0.00440791	 -0.227423	 0.00303404	 -0.202896	 -0.225807	 -0.00551863	 -0.492413	 761.51	  
DIPcom4_d_2.jpg	0.045966	 0.451217	 -0.0443522	 0.455758	 -0.0156783	 0.234418	 0.186918	 -0.050391	 0.0691587	 -0.0375061	 0.191788	 -0.210833	 -0.0562465	 -0.0381671	 -0.178325	 -0.0320303	 -0.182504	 -0.253709	 -0.0167246	 -0.518756	 1006.28	  
DIPcom4_d_3.jpg	0.069138	 0.447238	 -0.0518061	 0.450317	 0.0149363	 0.117377	 0.187514	 -0.00498252	 0.0655014	 -0.00399918	 0.21684	 -0.28187	 -0.0795756	 0.00663718	 -0.23523	 0.00999545	 -0.206795	 -0.246898	 0.0194776	 -0.493815	 950.688	  
DIPcom4_d_4.jpg	0.0658585	 0.446183	 -0.0662506	 0.445154	 -0.0140576	 0.177169	 0.231455	 -0.0291096	 0.0789044	 -0.0332606	 0.203078	 -0.212051	 -0.0741342	 -0.0194645	 -0.217816	 -0.0195255	 -0.19134	 -0.238178	 -0.0156973	 -0.516916	 779.782	  
DIPcom4_d_5.jpg	0.0791346	 0.456675	 -0.0662194	 0.455013	 -0.00191351	 0.147331	 0.223543	 -0.0285724	 0.0711829	 -0.0307102	 0.212585	 -0.22992	 -0.0930135	 -0.0313058	 -0.227699	 -0.0345892	 -0.202343	 -0.200623	 0.00474315	 -0.503299	 854.392	  
DIPcom5_d_1.jpg	0.0930237	 0.383918	 -0.0879528	 0.389902	 0.015596	 0.0486412	 0.245968	 0.0257041	 0.127579	 0.0309507	 0.222196	 -0.18559	 -0.105806	 0.0433302	 -0.275022	 0.0585168	 -0.241312	 -0.235407	 0.00573023	 -0.559965	 576.043	  
DIPcom5_d_2.jpg	0.103984	 0.405072	 -0.0941683	 0.411907	 -0.0124416	 0.0130582	 0.264281	 0.0309902	 0.0752541	 0.0416013	 0.252657	 -0.227741	 -0.0934505	 0.0396139	 -0.249319	 0.0377777	 -0.240556	 -0.239053	 -0.00624164	 -0.513227	 545.294	  
DIPcom5_d_3.jpg	0.0939434	 0.400645	 -0.0784945	 0.400364	 0.00677569	 0.0471433	 0.264209	 0.0255605	 0.113883	 0.0189867	 0.23389	 -0.218534	 -0.114751	 0.0377999	 -0.280501	 0.0410424	 -0.250742	 -0.245732	 0.0117875	 -0.507276	 591.63	  
DIPcom5_d_4.jpg	0.086038	 0.408597	 -0.0505796	 0.40816	 0.0179136	 0.110581	 0.197787	 0.0251929	 0.0826596	 0.0248249	 0.217031	 -0.232633	 -0.073938	 0.0319996	 -0.256641	 0.0421609	 -0.234105	 -0.284732	 0.0138342	 -0.534152	 651.45	  
DIPcom5_d_5.jpg	0.0682707	 0.424988	 -0.0616624	 0.423349	 -0.00650039	 0.0958231	 0.251115	 0.0188376	 0.0715412	 0.016228	 0.212007	 -0.24645	 -0.0758063	 0.0249787	 -0.242273	 0.0193205	 -0.21434	 -0.256846	 -0.00235311	 -0.520228	 685.086	  
DIPcom6_d_1.jpg	0.0626855	 0.450324	 -0.0806912	 0.450624	 -0.0106642	 0.130016	 0.234969	 -0.0379776	 0.0796831	 -0.0141078	 0.236626	 -0.253109	 -0.0635609	 -0.00959496	 -0.238735	 -0.0146193	 -0.209494	 -0.224294	 -0.0108186	 -0.477262	 474.479	  
DIPcom6_d_2.jpg	0.0609468	 0.443619	 -0.0490847	 0.447359	 0.0153943	 0.112886	 0.211569	 -0.0129695	 0.0764073	 -0.00476395	 0.204703	 -0.214995	 -0.0642887	 1.79551e-05	 -0.235772	 0.00223448	 -0.226439	 -0.254517	 0.00656365	 -0.518871	 554.067	  
DIPcom6_d_3.jpg	0.0627411	 0.452848	 -0.0661736	 0.45351	 -0.00178938	 0.142623	 0.210811	 -0.025801	 0.0702569	 -0.0140135	 0.211755	 -0.231379	 -0.0633504	 -0.0127186	 -0.211101	 -0.00115508	 -0.200219	 -0.257047	 -0.0129296	 -0.506867	 844.762	  
DIPcom6_d_4.jpg	0.0774675	 0.416426	 -0.0603249	 0.415337	 0.0109626	 0.107389	 0.208835	 0.0428584	 0.0793372	 0.0400257	 0.189656	 -0.266448	 -0.0787653	 0.0319985	 -0.22462	 0.0264909	 -0.211395	 -0.269249	 0.00884683	 -0.544828	 486.44	  
DIPcom6_d_5.jpg	0.0677891	 0.433325	 -0.0410128	 0.439978	 0.0165865	 0.117297	 0.209832	 0.00193812	 0.0591318	 0.00256072	 0.196042	 -0.251064	 -0.0772571	 0.00710247	 -0.247747	 0.0160331	 -0.214421	 -0.241344	 0.0310563	 -0.525827	 543.354	  
DIPzeiFilzwald_d_1.jpg	0.0552351	 0.411936	 -0.0532894	 0.422628	 -0.00588229	 0.0638615	 0.194984	 0.0379594	 0.0767787	 0.0411508	 0.257089	 -0.265678	 -0.074462	 0.0486374	 -0.197514	 0.0613781	 -0.225517	 -0.316264	 -0.0274219	 -0.50561	 752.843	  
DIPzeiFilzwald_d_2.jpg	0.0698096	 0.430283	 -0.0760035	 0.440288	 -0.00438675	 0.0828596	 0.215034	 0.0113415	 0.08368	 0.00967159	 0.24829	 -0.282413	 -0.0801514	 0.0239643	 -0.221825	 0.0275805	 -0.23141	 -0.267813	 -0.00303749	 -0.475762	 656.833	  
DIPzeiFilzwald_d_3.jpg	0.0595935	 0.449263	 -0.0616224	 0.444456	 0.00115303	 0.0927369	 0.206953	 0.0115553	 0.0895614	 0.0174774	 0.197145	 -0.273391	 -0.0628707	 0.019885	 -0.220936	 0.0214552	 -0.200437	 -0.29421	 -0.00853933	 -0.489228	 723.954	  
DIPzeiFilzwald_d_4.jpg	0.062924	 0.427932	 -0.075569	 0.430376	 -0.0100292	 0.0557256	 0.211896	 0.0404451	 0.0625686	 0.0470208	 0.223322	 -0.324884	 -0.0719034	 0.0475667	 -0.201126	 0.0446507	 -0.197802	 -0.270141	 -0.00428135	 -0.498692	 711.181	  
DIPzeiFilzwald_d_5.jpg	0.0665557	 0.448626	 -0.0619505	 0.453417	 0.00562137	 0.0737665	 0.213846	 0.00443294	 0.0853402	 0.00922361	 0.205048	 -0.260332	 -0.0751082	 0.0171133	 -0.225795	 0.0148436	 -0.218701	 -0.276029	 0.00514248	 -0.485061	 654.367	  
DIPcomSportplatz	0.0694538	 0.463991	 -0.0541744	 0.464055	 0.0077358	 0.0765633	 0.203773	 0.00487021	 0.0737212	 0.00252052	 0.224576	 -0.277241	 -0.078015	 -0.000645435	 -0.210669	 -0.0054892	 -0.23589	 -0.294275	 -0.000512469	 -0.43435	 784.777	  
DIPcomSportplatz	0.0589284	 0.42355	 -0.0649343	 0.42505	 -0.010025	 0.0746358	 0.226561	 0.022253	 0.0816886	 0.0251252	 0.248538	 -0.246885	 -0.0594163	 0.0251138	 -0.224441	 0.0424901	 -0.230476	 -0.292073	 -0.0264232	 -0.499259	 759.922	  
DIPcomSportplatz	0.0540274	 0.421516	 -0.065518	 0.422233	 -0.0123847	 0.0816571	 0.226415	 0.0316162	 0.083207	 0.029848	 0.231068	 -0.287649	 -0.0862269	 0.0361195	 -0.214929	 0.0434604	 -0.203628	 -0.262707	 -0.0120299	 -0.516094	 761.203	  
DIPcomSportplatz	0.0723555	 0.446953	 -0.0731476	 0.441561	 0.0098712	 0.0392892	 0.232484	 0.0156613	 0.0818024	 0.014399	 0.21447	 -0.270733	 -0.0921714	 0.0246527	 -0.232692	 0.0308192	 -0.220181	 -0.261564	 0.00721003	 -0.481038	 640.53	  
DIPcomSportplatz	0.0862904	 0.448576	 -0.0726593	 0.44817	 0.0108929	 0.0761229	 0.212591	 0.0172617	 0.0751134	 0.0172977	 0.188774	 -0.286824	 -0.0738455	 0.0185297	 -0.231305	 0.0152906	 -0.215219	 -0.279382	 0.0193669	 -0.475043	 698.445	  
DIPiss10_d_1.jpg	0.0829445	 0.399728	 -0.0774158	 0.402932	 0.00712454	 0.0765504	 0.252771	 0.03017	 0.0677993	 0.0350186	 0.2272	 -0.240708	 -0.0765591	 0.0396111	 -0.254054	 0.0446093	 -0.234204	 -0.253145	 0.00439351	 -0.534767	 935.955	  
DIPiss10_d_2.jpg	0.0825626	 0.402031	 -0.0879116	 0.40646	 -0.00932204	 0.0323848	 0.242745	 0.0520947	 0.0781267	 0.057333	 0.22676	 -0.272165	 -0.0768398	 0.0492152	 -0.238865	 0.0589438	 -0.208811	 -0.252981	 -0.00844374	 -0.533317	 862.508	  
DIPiss10_d_3.jpg	0.0769116	 0.432732	 -0.0843426	 0.438967	 0.00465935	 0.0744002	 0.216275	 0.0289698	 0.0733011	 0.0240477	 0.187613	 -0.265332	 -0.069793	 0.0304756	 -0.217295	 0.0243704	 -0.182649	 -0.245422	 -0.00468068	 -0.543208	 881.009	  
DIPiss10_d_4.jpg	0.0685483	 0.432383	 -0.0733432	 0.434672	 -0.00753826	 0.0852487	 0.230537	 0.0138101	 0.0663666	 0.0137459	 0.222439	 -0.267629	 -0.0731833	 0.0254179	 -0.226801	 0.0277032	 -0.202067	 -0.249032	 -0.00495792	 -0.516319	 852.77	  
DIPiss10_d_5.jpg	0.0790484	 0.416363	 -0.0697271	 0.42279	 0.0219687	 0.139921	 0.213953	 0.0125804	 0.0730407	 0.0151676	 0.193947	 -0.252751	 -0.0767223	 0.0225635	 -0.234303	 0.0289074	 -0.210894	 -0.275151	 0.00968844	 -0.530391	 1022.13	  
DIPiss12_d_1.jpg	0.0741212	 0.415437	 -0.0776842	 0.407446	 0.01228	 0.0502743	 0.220844	 0.0441604	 0.0731027	 0.0361295	 0.205684	 -0.25779	 -0.0663118	 0.0483373	 -0.236895	 0.0594967	 -0.211471	 -0.248271	 0.00632915	 -0.55522	 738.204	  
DIPiss12_d_2.jpg	0.0848719	 0.388659	 -0.0653642	 0.384978	 0.0114608	 0.0538787	 0.22573	 0.0558416	 0.0974669	 0.0551952	 0.219286	 -0.248058	 -0.0904845	 0.0615146	 -0.261267	 0.0560941	 -0.235309	 -0.254822	 0.0136088	 -0.553281	 733.895	  
DIPiss12_d_3.jpg	0.084733	 0.396166	 -0.0906369	 0.40253	 -0.00194994	 0.0448256	 0.26777	 0.0475268	 0.0808191	 0.0554743	 0.230612	 -0.284083	 -0.1004	 0.0575561	 -0.245441	 0.0534226	 -0.214428	 -0.276071	 -0.0110783	 -0.497348	 689.728	  
DIPiss12_d_4.jpg	0.101082	 0.376425	 -0.0824126	 0.384621	 -0.00430878	 0.0210001	 0.26365	 0.0580152	 0.087818	 0.0616948	 0.249794	 -0.251411	 -0.105103	 0.0581004	 -0.259132	 0.0749493	 -0.256666	 -0.284569	 0.0052781	 -0.498826	 562.111	  
DIPiss12_d_5.jpg	0.0945705	 0.363969	 -0.0893989	 0.368466	 -0.00137751	 -0.00944189	 0.275453	 0.066867	 0.100482	 0.0763803	 0.23792	 -0.220263	 -0.0848195	 0.0757795	 -0.26626	 0.0776937	 -0.267398	 -0.272437	 0.000829405	 -0.527013	 782.581	  
DIPiss13_d_1.jpg	0.0858143	 0.399936	 -0.0708578	 0.410505	 0.0233879	 0.0596986	 0.229481	 0.0286171	 0.0970156	 0.0360912	 0.199167	 -0.256586	 -0.107566	 0.0456889	 -0.280612	 0.0503083	 -0.200952	 -0.229557	 0.0251231	 -0.544702	 417.888	  
DIPiss13_d_2.jpg	0.0744112	 0.400682	 -0.0826707	 0.401393	 -0.00289335	 -0.0267838	 0.235701	 0.0656242	 0.0829158	 0.0711169	 0.204775	 -0.250116	 -0.0810959	 0.0737338	 -0.227194	 0.0818598	 -0.19324	 -0.25545	 -0.0107097	 -0.562061	 439.994	  
DIPiss13_d_3.jpg	0.0826878	 0.375709	 -0.0761585	 0.378391	 0.0059556	 0.0594546	 0.236087	 0.0622384	 0.0817876	 0.0695785	 0.209733	 -0.232692	 -0.0908109	 0.0674907	 -0.228973	 0.0727244	 -0.213347	 -0.267731	 -0.00696169	 -0.585164	 434.503	  
DIPiss13_d_4.jpg	0.0642272	 0.390275	 -0.0852276	 0.398993	 -0.00111105	 0.0515229	 0.245658	 0.0417645	 0.0937785	 0.0457613	 0.237588	 -0.269114	 -0.0936778	 0.0525121	 -0.243209	 0.05411	 -0.217567	 -0.212027	 -0.000458395	 -0.553797	 421.293	  
DIPiss13_d_5.jpg	0.099568	 0.350646	 -0.0878087	 0.358358	 0.00182167	 0.0398186	 0.253224	 0.0968679	 0.0951508	 0.0988927	 0.237717	 -0.263251	 -0.0773738	 0.0686373	 -0.2647	 0.0675681	 -0.242223	 -0.280625	 -0.015376	 -0.536913	 341.644	  
DIPiss14_d_1.jpg	0.0697236	 0.403874	 -0.0787658	 0.40647	 -0.00171558	 0.108176	 0.240243	 0.0117197	 0.0768951	 0.00977689	 0.246562	 -0.244162	 -0.0829955	 0.0226763	 -0.2486	 0.0344454	 -0.225109	 -0.203196	 0.00376173	 -0.549782	 875.453	  
DIPiss14_d_2.jpg	0.0675653	 0.423328	 -0.0581128	 0.422819	 0.0128658	 0.080342	 0.223971	 0.0178376	 0.0598454	 0.0213276	 0.214552	 -0.221097	 -0.076232	 0.0238925	 -0.226855	 0.0274371	 -0.22164	 -0.234289	 0.00404038	 -0.561598	 962.769	  
DIPiss14_d_3.jpg	0.0775534	 0.390213	 -0.0642732	 0.390755	 0.0241395	 0.0697089	 0.226938	 0.0429684	 0.0736396	 0.0343205	 0.258209	 -0.249245	 -0.0707649	 0.0348252	 -0.251502	 0.0515685	 -0.30383	 -0.254738	 0.0298918	 -0.510376	 775.718	  
DIPiss14_d_4.jpg	0.0649808	 0.374208	 -0.0816474	 0.384148	 -0.0120037	 0.01849	 0.282301	 0.0313762	 0.0897155	 0.0401633	 0.299445	 -0.211896	 -0.0715819	 0.042701	 -0.274485	 0.0570663	 -0.278219	 -0.223587	 -0.0185054	 -0.51267	 762.573	  
DIPiss14_d_5.jpg	0.0636459	 0.399206	 -0.0806765	 0.408582	 -0.0186848	 0.0322663	 0.254079	 0.0310464	 0.0869519	 0.0326132	 0.254409	 -0.219	 -0.0881218	 0.0422772	 -0.235143	 0.049004	 -0.20951	 -0.211977	 -0.026949	 -0.564017	 747.902	  
DIPiss15_d_1.jpg	0.0749218	 0.40062	 -0.0783623	 0.397671	 -0.00841862	 0.0495452	 0.257558	 0.0547943	 0.0812821	 0.0549427	 0.200978	 -0.246172	 -0.0873926	 0.0545526	 -0.217496	 0.0470227	 -0.222918	 -0.253455	 -0.000151658	 -0.559521	 669.166	  
DIPiss15_d_2.jpg	0.0574839	 0.395072	 -0.0743412	 0.401144	 0.00529625	 0.0167124	 0.270472	 0.0400059	 0.0805401	 0.0519252	 0.232659	 -0.273185	 -0.0938105	 0.0595442	 -0.270983	 0.0714248	 -0.199632	 -0.24068	 -0.00768445	 -0.521964	 705.385	  
DIPiss15_d_3.jpg	0.0677345	 0.41951	 -0.0687852	 0.423435	 0.0124898	 0.0723839	 0.228448	 0.0211203	 0.0812111	 0.0262714	 0.184685	 -0.272365	 -0.0767845	 0.0366621	 -0.258876	 0.048139	 -0.195693	 -0.2362	 0.0255703	 -0.538957	 747.411	  
DIPiss15_d_4.jpg	0.0687915	 0.41603	 -0.0881066	 0.411925	 -0.00109304	 0.0488811	 0.27055	 0.0432181	 0.0759517	 0.0358346	 0.189602	 -0.25158	 -0.0809882	 0.0377653	 -0.231893	 0.0397379	 -0.198347	 -0.228616	 -0.0044672	 -0.553197	 662.746	  
DIPiss15_d_5.jpg	0.072757	 0.415017	 -0.0692658	 0.413773	 -0.00279237	 0.0668554	 0.259409	 0.0443323	 0.0899298	 0.0290571	 0.212562	 -0.27462	 -0.0866612	 0.0385409	 -0.256285	 0.039812	 -0.214861	 -0.281124	 -0.0047917	 -0.491644	 725.208	  
DIPiss16_1_d_1.jpg	0.0891799	 0.40059	 -0.0787476	 0.395141	 0.0181163	 0.0633028	 0.216142	 0.0484831	 0.0880108	 0.053019	 0.191989	 -0.244562	 -0.0863674	 0.058238	 -0.229072	 0.0603459	 -0.223381	 -0.270146	 0.0141307	 -0.564413	 756.724	  
DIPiss16_1_d_2.jpg	0.0872451	 0.406551	 -0.09036	 0.410864	 -0.00833015	 0.0517289	 0.251398	 0.0469156	 0.0825781	 0.0369428	 0.227052	 -0.25553	 -0.0901996	 0.0413679	 -0.232609	 0.0380484	 -0.217606	 -0.242953	 -0.00916838	 -0.533935	 828.372	  
DIPiss16_1_d_3.jpg	0.0816401	 0.379484	 -0.0925782	 0.387171	 -0.019288	 0.0193809	 0.253506	 0.0559484	 0.0956187	 0.0552606	 0.232854	 -0.215509	 -0.0923205	 0.0651584	 -0.231615	 0.0673311	 -0.204565	 -0.22679	 -0.0232507	 -0.587435	 804.465	  
DIPiss16_1_d_4.jpg	0.0803738	 0.433718	 -0.0777098	 0.431701	 0.00426652	 0.061945	 0.211823	 0.0179288	 0.083258	 0.0132977	 0.185875	 -0.214723	 -0.0805173	 0.0331445	 -0.216649	 0.0343709	 -0.189628	 -0.239284	 -0.00109239	 -0.572099	 816.178	  
DIPiss16_1_d_5.jpg	0.0974656	 0.428801	 -0.0943973	 0.431656	 -0.0012282	 0.0359271	 0.218512	 0.0364825	 0.0826895	 0.03551	 0.192972	 -0.253213	 -0.0785627	 0.0391841	 -0.219709	 0.0380691	 -0.199892	 -0.254407	 0.00215044	 -0.53801	 751.104	  
DIPiss17_d_1.jpg	0.0883022	 0.404551	 -0.0856961	 0.415136	 0.0135396	 0.0693096	 0.244837	 0.00944441	 0.113515	 0.020799	 0.23645	 -0.286484	 -0.100303	 0.041339	 -0.271336	 0.0565517	 -0.264742	 -0.30924	 0.0254339	 -0.421406	 656.005	  
DIPiss17_d_2.jpg	0.0901653	 0.384425	 -0.0801599	 0.390131	 0.0076786	 0.0828786	 0.244258	 0.0405961	 0.0934038	 0.045928	 0.236566	 -0.233169	 -0.0819528	 0.0432087	 -0.253472	 0.0501548	 -0.257324	 -0.27725	 0.000837594	 -0.526903	 821.58	  
DIPiss17_d_3.jpg	0.10628	 0.381059	 -0.0961916	 0.385669	 0.00261843	 0.0590134	 0.241581	 0.0394071	 0.109903	 0.0424048	 0.251706	 -0.262563	 -0.110814	 0.0545127	 -0.270712	 0.0624027	 -0.246751	 -0.254049	 0.0123792	 -0.507857	 706.089	  
